'qi'ta'he'cheng'shu'zhi'sheng'chan'ren'yuan 其他合成树脂生产人员
'qi'ta'he'cheng'xiang'jiao'sheng'chan'ren'yuan 其他合成橡胶生产人员
'qi'ta'he'cheng'yao'wu'zhi'zao'ren'yuan 其他合成药物制造人员
'qi'ta'hu'li'ren'yuan 其他护理人员
'qi'ta'hua'gong'chan'pin'sheng'chan'tong'yong'gong'yi'ren'yuan 其他化工产品生产通用工艺人员
'qi'ta'hua'gong'gong'cheng'ji'shu'ren'yuan 其他化工工程技术人员
'qi'ta'hua'xue'fei'liao'sheng'chan'ren'yuan 其他化学肥料生产人员
'qi'ta'hua'xue'xian'wei'sheng'chan'ren'yuan 其他化学纤维生产人员
'qi'ta'huan'jing'bao'hu'gong'cheng'ji'shu'ren'yuan 其他环境保护工程技术人员
'qi'ta'huan'jing'jian'ce'ren'yuan 其他环境监测人员
'qi'ta'huan'jing'jian'ce'yu'fei'wu'chu'li'ren'yuan 其他环境监测与废物处理人员
'qi'ta'huan'jing'wei'sheng'ren'yuan 其他环境卫生人员
'qi'ta'hun'ning'tu'pei'zhi'ji'zhi'pin'jia'gong'ren'yuan 其他混凝土配制及制品加工人员
'qi'ta'huo'gong'pin'zhi'zao'ren'yuan 其他火工品制造人员
'qi'ta'huo'jian'fa'dong'ji'zhuang'pei'shi'yan'ren'yuan 其他火箭发动机装配试验人员
'qi'ta'huo'yao'zhi'zao'ren'yuan 其他火药制造人员
'qi'ta'ji'ben'you'ji'hua'gong'chan'pin'sheng'chan'ren'yuan 其他基本有机化工产品生产人员
'qi'ta'ji'dian'chan'pin'zhuang'pei'ren'yuan 其他机电产品装配人员
'qi'ta'ji'suan'ji'yu'ying'yong'gong'cheng'ji'shu'ren'yuan 其他计算机与应用工程技术人员
'qi'ta'ji'xie'gong'cheng'ji'shu'ren'yuan 其他机械工程技术人员
'qi'ta'ji'xie'leng'jia'gong'ren'yuan 其他机械冷加工人员
'qi'ta'ji'xie're'jia'gong'ren'yuan 其他机械热加工人员
'qi'ta'ji'xie'she'bei'wei'xiu'ren'yuan 其他机械设备维修人员
'qi'ta'ji'xie'she'bei'zhuang'pei'ren'yuan 其他机械设备装配人员
'qi'ta'ji'zhe 其他记者
'qi'ta'jia'chu'si'yang'ren'yuan 其他家畜饲养人员
'qi'ta'jia'qin'si'yang'ren'yuan 其他家禽饲养人员
'qi'ta'jian'cai'gong'cheng'ji'shu'ren'yuan 其他建材工程技术人员
'qi'ta'jian'shen'he'yu'le'chang'suo'fu'wu'ren'yuan 其他健身和娱乐场所服务人员
'qi'ta'jian'yan'ren'yuan 其他检验人员
'qi'ta'jian'zhu'bao'wen'ji'xi'yin'cai'liao'sheng'chan'ren'yuan 其他建筑保温及吸音材料生产人员
'qi'ta'jian'zhu'cai'liao'sheng'chan'jia'gong'ren'yuan 其他建筑材料生产加工人员
'qi'ta'jian'zhu'fang'shui'mi'feng'cai'liao'sheng'chan'ren'yuan 其他建筑防水密封材料生产人员
'qi'ta'jian'zhu'gong'cheng'ji'shu'ren'yuan 其他建筑工程技术人员
'qi'ta'jiao'tong'gong'cheng'ji'shu'ren'yuan 其他交通工程技术人员
'qi'ta'jiao'xue'ren'yuan 其他教学人员
'qi'ta'jiao'yu'jiao'xue'dan'wei'fu'ze'ren 其他教育教学单位负责人
'qi'ta'jin'rong'ye'wu'ren'yuan 其他金融业务人员
'qi'ta'jin'shu'gong'yi'pin'zhi'zuo'ren'yuan 其他金属工艺品制作人员
'qi'ta'jin'shu'zha'zhi'ren'yuan 其他金属轧制人员
'qi'ta'jing'ji'ye'wu'ren'yuan 其他经济业务人员
'qi'ta'jing'xi'hua'gong'chan'pin'sheng'chan'ren'yuan 其他精细化工产品生产人员
'qi'ta'juan'yan'sheng'chan'ren'yuan 其他卷烟生产人员
'qi'ta'kan'ce'ji'kuang'wu'kai'cai'ren'yuan 其他勘测及矿物开采人员
'qi'ta'kao'gu'ji'wen'wu'hu'zhuan'ye'ren'yuan 其他考古及文物护专业人员
'qi'ta'kuang'shan'gong'cheng'ji'shu'ren'yuan 其他矿山工程技术人员
'qi'ta'kuang'wu'chu'li'ren'yuan 其他矿物处理人员
'qi'ta'kuang'wu'kai'cai'ren'yuan 其他矿物开采人员
'qi'ta'leng'zuo'ban'jin'jia'gong'ren'yuan 其他冷作钣金加工人员
'qi'ta'lian'gang'ren'yuan 其他炼钢人员
'qi'ta'lian'tie'ren'yuan 其他炼铁人员
'qi'ta'liang'you'guan'li'ren'yuan 其他粮油管理人员
'qi'ta'liang'you'sheng'chan'jia'gong'ren'yuan 其他粮油生产加工人员
'qi'ta'liang'you'shi'pin'zhi'zuo'ren'yuan 其他粮油食品制作人员
'qi'ta'lin'chan'hua'gong'chan'pin'sheng'chan'ren'yuan 其他林产化工产品生产人员
'qi'ta'lin'ye'gong'cheng'ji'shu'ren'yuan 其他林业工程技术人员
'qi'ta'lin'ye'sheng'chan'ji'ye'sheng'dong'zhi'wu'bao'hu'ren'yuan 其他林业生产及野生动植物保护人员
'qi'ta'lv'you'ji'gong'gong'you'lan'chang'suo'fu'wu'ren'yuan 其他旅游及公共游览场所服务人员
'qi'ta'mei'hua'gong'sheng'chan'ren'yuan 其他煤化工生产人员
'qi'ta'mei'rong'mei'fa'ren'yuan 其他美容美发人员
'qi'ta'mei'shu'pin'zhi'zuo'ren'yuan 其他美术品制作人员
'qi'ta'mei'shu'zhuan'ye'ren'yuan 其他美术专业人员
'qi'ta'mi'feng'si'yang'ren'yuan 其他蜜蜂饲养人员
'qi'ta'min'yong'hang'kong'gong'cheng'ji'shu'ren'yuan 其他民用航空工程技术人员
'qi'ta'min'yong'hang'kong'she'bei'cao'zuo'ji'you'guan'ren'yuan 其他民用航空设备操作及有关人员
'qi'ta'min'yong'hang'tian'kong'qi'wei'xiu'ren'yuan 其他民用航天空器维修人员
'qi'ta'mo'fa'shui'chu'li'she'bei'zhi'zao'ren'yuan 其他膜法水处理设备制造人员
'qi'ta'mo'liao'mo'ju'zhi'zao'jia'gong'ren'yuan 其他磨料磨具制造加工人员
'qi'ta'mu'cai'cai'yun'ren'yuan 其他木材采运人员
'qi'ta'mu'cai'jia'gong'ren'yuan 其他木材加工人员
'qi'ta'mu'cai'zhi'pin'zhi'zuo'ren'yuan 其他木材制品制作人员
'qi'ta'nai'huo'cai'liao'sheng'chan'ren'yuan 其他耐火材料生产人员
'qi'ta'niang'jiu'ren'yuan 其他酿酒人员
'qi'ta'nong'cun'neng'yuan'kai'fa'li'yong'ren'yuan 其他农村能源开发利用人员
'qi'ta'nong'fu'lin'te'chan'pin'jia'gong'ren'yuan 其他农副林特产品加工人员
'qi'ta'nong'lin'zhuan'yong'ji'xie'cao'zuo'ren'yuan 其他农林专用机械操作人员
'qi'ta'nong'tian'guan'pai'gong'cheng'jian'she'guan'li'wei'hu'ren'yuan 其他农田灌排工程建设管理维护人员
'qi'ta'nong'ye'ji'shu'ren'yuan 其他农业技术人员
'qi'ta'nong'ye'shi'yan'ren'yuan 其他农业实验人员
'qi'ta'qi'qi'gong'yi'pin'zhi'zuo'ren'yuan 其他漆器工艺品制作人员
'qi'ta'qi'xiang'gong'cheng'ji'shu'ren'yuan 其他气象工程技术人员
'qi'ta'qi'ye'fu'ze'ren 其他企业负责人
'qi'ta'qi'zhong'zhuang'xie'ji'xie'cao'zuo'ji'you'guan'ren'yuan 其他起重装卸机械操作及有关人员
'qi'ta'qi'zhu'ren'yuan 其他砌筑人员
'qi'ta'qiang'ti'wu'mian'cai'liao'sheng'chan'ren'yuan 其他墙体屋面材料生产人员
'qi'ta'qing'you'se'jin'shu'ye'lian'ren'yuan 其他轻有色金属冶炼人员
'qi'ta're'dai'zuo'wu'sheng'chan'ren'yuan 其他热带作物生产人员
'qi'ta'ren'min'tuan'ti'ji'qi'gong'zuo'ji'gou'fu'ze'ren 其他人民团体及其工作机构负责人
'qi'ta'ren'zao'ban'sheng'chan'ren'yuan 其他人造板生产人员
'qi'ta'ri'yong'hua'xue'pin'sheng'chan'ren'yuan 其他日用化学品生产人员
'qi'ta'ri'yong'ji'dian'chan'pin'wei'xiu'ren'yuan 其他日用机电产品维修人员
'qi'ta'ri'yong'ji'xie'dian'qi'zhi'zao'zhuang'pei'ren'yuan 其他日用机械电器制造装配人员
'qi'ta'sen'lin'zi'yuan'guan'hu'ren'yuan 其他森林资源管护人员
'qi'ta'shang'pin'jian'du'he'shi'chang'guan'li'ren'yuan 其他商品监督和市场管理人员
'qi'ta'she'hui'fu'wu'he'ju'min'sheng'huo'fu'wu'ren'yuan 其他社会服务和居民生活服务人员
'qi'ta'she'hui'tuan'ti'ji'qi'gong'zuo'ji'gou'fu'ze'ren 其他社会团体及其工作机构负责人
'qi'ta'she'hui'zhong'jie'fu'wu'ren'yuan 其他社会中介服务人员
'qi'ta'she'ying'fu'wu'ren'yuan 其他摄影服务人员
'qi'ta'sheng'wu'ji'shu'zhi'yao'pin'ren'yuan 其他生物技术制药品人员
'qi'ta'shi'gong'jia'zi'da'she'ren'yuan 其他施工架子搭设人员
'qi'ta'shi'pin'tian'jia'ji'ji'tiao'wei'pin'zhi'zuo'ren'yuan 其他食品添加剂及调味品制作人员
'qi'ta'shi'yan'dong'wu'si'yang'ren'yuan 其他实验动物饲养人员
'qi'ta'shi'ye'dan'wei'fu'ze'ren 其他事业单位负责人
'qi'ta'shi'ying'bo'li'zhi'pin'jia'gong'ren'yuan 其他石英玻璃制品加工人员
'qi'ta'shi'you'gong'cheng'ji'shu'ren'yuan 其他石油工程技术人员
'qi'ta'shi'you'lian'zhi'sheng'chan'ren'yuan 其他石油炼制生产人员
'qi'ta'shou'yi'shou'yao'ji'shu'ren'yuan 其他兽医兽药技术人员
'qi'ta'shui'chan'bu'lao'ji'you'guan'ren'yuan 其他水产捕捞及有关人员
'qi'ta'shui'chan'gong'cheng'ji'shu'ren'yuan 其他水产工程技术人员
'qi'ta'shui'chan'pin'jia'gong'ren'yuan 其他水产品加工人员
'qi'ta'shui'chan'yang'zhi'ren'yuan 其他水产养殖人员
'qi'ta'shui'li'gong'cheng'ji'shu'ren'yuan 其他水利工程技术人员
'qi'ta'shui'li'she'shi'guan'li'yang'hu'ren'yuan 其他水利设施管理养护人员
'qi'ta'shui'ni'ji'shui'ni'zhi'pin'sheng'chan'jia'gong'ren'yuan 其他水泥及水泥制品生产加工人员
'qi'ta'shui'shang'yun'shu'fu'wu'ren'yuan 其他水上运输服务人员
'qi'ta'shui'shang'yun'shu'she'bei'cao'zuo'ji'you'cou'yuan 其他水上运输设备操作及有凑员
'qi'ta'shui'tu'bao'chi'zuo'ye'ren'yuan 其他水土保持作业人员
'qi'ta'shui'wen'kan'ce'zuo'ye'ren'yuan 其他水文勘测作业人员
'qi'ta'si'fa'jian'ding'ren'yuan 其他司法鉴定人员
'qi'ta'si'liao'sheng'chan'jia'gong'ren'yuan 其他饲料生产加工人员
'qi'ta'su'liao'zhi'pin'jia'gong'ren'yuan 其他塑料制品加工人员
'qi'ta'tan'su'zhi'pin'sheng'chan'ren'yuan 其他碳素制品生产人员
'qi'ta'tang'ci'zhi'pin'sheng'chan'ren'yuan 其他搪瓷制品生产人员
'qi'ta'tao'ci'zhi'pin'sheng'chan'ren'yuan 其他陶瓷制品生产人员
'qi'ta'te'zhong'jia'she'bei'cao'zuo'ren'yuan 其他特种加设备操作人员
'qi'ta'ti'yu'gong'zuo'ren'yuan 其他体育工作人员
'qi'ta'ti'yu'yong'pin'zhi'zuo'ren'yuan 其他体育用品制作人员
'qi'ta'tiao'jiu'he'cha'yi'ren'yuan 其他调酒和茶艺人员
'qi'ta'tie'he'jin'ye'lian'ren'yuan 其他铁合金冶炼人员
'qi'ta'tie'lu'gong'cheng'ji'shu'ren'yuan 其他铁路工程技术人员
'qi'ta'tie'lu'ke'huo'yun'shu'fu'wu'ren'yuan 其他铁路客货运输服务人员
'qi'ta'tu'shi'fang'shi'gong'ren'yuan 其他土石方施工人员
'qi'ta'tu'shu'zi'liao'yu'dang'an'ye'wu'ren'yuan 其他图书资料与档案业务人员
'qi'ta'tu'zai'jia'gong'ren'yuan 其他屠宰加工人员
'qi'ta'wan'ju'zhi'zuo'ren'yuan 其他玩具制作人员
'qi'ta'wei'sheng'zhuan'ye'ji'shu'ren'yuan 其他卫生专业技术人员
'qi'ta'wen'jiao'yong'pin'zhi'zuo'ren'yuan 其他文教用品制作人员
'qi'ta'wen'wu'bao'hu'zuo'ye'ren'yuan 其他文物保护作业人员
'qi'ta'wen'xue'yi'shu'gong'zuo'ren'yuan 其他文学艺术工作人员
'qi'ta'wen'yi'chuang'zuo'he'ping'lun'ren'yuan 其他文艺创作和评论人员
'qi'ta'wu'ji'hua'gong'chan'pin'sheng'chan'ren'yuan 其他无机化工产品生产人员
'qi'ta'wu'jin'zhi'pin'zhi'zuo'zhuang'pei'ren'yuan 其他五金制品制作装配人员
'qi'ta'wu'ye'guan'li'ren'yuan 其他物业管理人员
'qi'ta'xi'can'peng'ren'ren'yuan 其他西餐烹饪人员
'qi'ta'xi'gui'jin'shu'ye'lian'ren'yuan 其他稀贵金属冶炼人员
'qi'ta'xi'ran'zhi'bu'ren'yuan 其他洗染织补人员
'qi'ta'xi'yi'yi'shi 其他西医医师
'qi'ta'xian'wei'yu'chu'li'ren'yuan 其他纤维预处理人员
'qi'ta'xiang'jiao'he'su'liao'zhi'pin'sheng'chan'ren'yuan 其他橡胶和塑料制品生产人员
'qi'ta'xiang'jiao'zhi'pin'sheng'chan'ren'yuan 其他橡胶制品生产人员
'qi'ta'xiao'fang'ren'yuan 其他消防人员
'qi'ta'xie'mao'zhi'zuo'ren'yuan 其他鞋帽制作人员
'qi'ta'xin'xi'ji'lu'cai'liao'sheng'chan'ren'yuan 其他信息记录材料生产人员
'qi'ta'xing'zheng'ban'gong'ren'yuan 其他行政办公人员
'qi'ta'xing'zheng'shi'wu'ren'yuan 其他行政事务人员
'qi'ta'xing'zheng'ye'wu'ren'yuan 其他行政业务人员
'qi'ta'xu'mu'ye'sheng'chan'ren'yuan 其他畜牧业生产人员
'qi'ta'xu'mu'yu'cao'ye'ji'shu'ren'yuan 其他畜牧与草业技术人员
'qi'ta'yan'guang'pei'jing'ren'yuan 其他验光配镜人员
'qi'ta'yan'ye'sheng'chan'ren'yuan 其他盐业生产人员
'qi'ta'yan'yong'cu'suan'xian'wei'si'shu'lv'bang'zhi'zuo'ren'yuan 其他烟用醋酸纤维丝束滤棒制作人员
'qi'ta'yan'yuan 其他演员
'qi'ta'yao'ji'ren'yuan 其他药剂人员
'qi'ta'yao'pin'sheng'chan'ren'yuan 其他药品生产人员
'qi'ta'yao'wu'zhi'ji'ren'yuan 其他药物制剂人员
'qi'ta'ye'jin'gong'cheng'ji'shu'ren'yuan 其他冶金工程技术人员
'qi'ta'ye'sheng'dong'zhi'wu'bao'hu'ji'zi'ran'bao'hu'qu'ren'yuan 其他野生动植物保护及自然保护区人员
'qi'ta'yi'liao'ji'shu'ren'yuan 其他医疗技术人员
'qi'ta'yi'liao'qi'xie'zhuang'pei'ji'jia'zhi'yu'gong'yu'jiao'xing'qi'zhi'zuo'ren'yuan 其他医疗器械装配及假肢与工与矫形器制作人员
'qi'ta'yi'liao'wei'sheng'fu'zhu'fu'wu'ren'yuan 其他医疗卫生辅助服务人员
'qi'ta'yi'qi'yi'biao'xiu'li'ren'yuan 其他仪器仪表修理人员
'qi'ta'yi'qi'yi'biao'zhuang'pei'ren'yuan 其他仪器仪表装配人员
'qi'ta'yin'hang'ye'wu'ren'yuan 其他银行业务人员
'qi'ta'yin'hou'zhi'zuo'ren'yuan 其他印后制作人员
'qi'ta'yin'qian'chu'li'ren'yuan 其他印前处理人员
'qi'ta'yin'ran'ren'yuan 其他印染人员
'qi'ta'yin'shua'cao'zuo'ren'yuan 其他印刷操作人员
'qi'ta'yin'shua'ren'yuan 其他印刷人员
'qi'ta'yin'xiang'zhi'pin'zhi'zuo'fu'zhi'ren'yuan 其他音像制品制作复制人员
'qi'ta'yin'xin'jia'gong'zhi'zao'ren'yuan 其他引信加工制造人员
'qi'ta'yin'zhang'ke'zi'ren'yuan 其他印章刻字人员
'qi'ta'ying'shi'zhi'pin'zhi'zuo'ren'yuan 其他影视制品制作人员
'qi'ta'ying'yang'pei'can'ren'yuan 其他营养配餐人员
'qi'ta'ying'ye'ren'yuan 其他营业人员
'qi'ta'ying'zao'lin'ren'yuan 其他营造林人员
'qi'ta'ying'zhi'he'jin'sheng'chan'ren'yuan 其他硬质合金生产人员
'qi'ta'you'zheng'he'dian'xin'ye'wu'ren'yuan 其他邮政和电信业务人员
'qi'ta'you'zheng'ye'wu'ren'yuan 其他邮政业务人员
'qi'ta'yu'chi'fu'wu'ren'yuan 其他浴池服务人员
'qi'ta'yu'ye'sheng'chan'ren'yuan 其他渔业生产人员
'qi'ta'yuan'yan'fu'kao'ren'yuan 其他原烟复烤人员
'qi'ta'yuan'yi'zuo'wu'sheng'chan'ren'yuan 其他园艺作物生产人员
'qi'ta'yue'qi'yan'zou'yuan 其他乐器演奏员
'qi'ta'yue'qi'zhi'zuo'ren'yuan 其他乐器制作人员
'qi'ta'yun'shu'che'liang'zhuang'pei'ren'yuan 其他运输车辆装配人员
'qi'ta'yun'shu'fu'wu'ren'yuan 其他运输服务人员
'qi'ta'yun'shu'she'bei'cao'zuo'ren'yuan'ji'you'guan'ren'yuan 其他运输设备操作人员及有关人员
'qi'ta'zao'zhi'ren'yuan 其他造纸人员
'qi'ta'zha'yao'zhi'zao'ren'yuan 其他炸药制造人员
'qi'ta'zhen'zhi'ren'yuan 其他针织人员
'qi'ta'zheng'quan'ye'wu'ren'yuan 其他证券业务人员
'qi'ta'zhi'an'bao'wei'ren'yuan 其他治安保卫人员
'qi'ta'zhi'jiang'ren'yuan 其他制浆人员
'qi'ta'zhi'tang'he'tang'zhi'pin'jia'gong'ren'yuan 其他制糖和糖制品加工人员
'qi'ta'zhi'zao'ren'yuan 其他织造人员
'qi'ta'zhi'zhi'pin'zhi'zuo'ren'yuan 其他纸制品制作人员
'qi'ta'zhong'can'peng'ren'ren'yuan 其他中餐烹饪人员
'qi'ta'zhong'deng'zhi'ye'jiao'yu'jiao'shi 其他中等职业教育教师
'qi'ta'zhong'yao'cai'sheng'chan'ren'yuan 其他中药材生产人员
'qi'ta'zhong'yao'zhi'yao'ren'yuan 其他中药制药人员
'qi'ta'zhong'yi'yi'shi 其他中医医师
'qi'ta'zhong'you'se'jin'shu'ye'lian'ren'yuan 其他重有色金属冶炼人员
'qi'ta'zhong'zhi'ye'sheng'chan'ren'yuan 其他种植业生产人员
'qi'ta'zhu'bao'shou'shi'jia'gong'zhi'zuo'ren'yuan 其他珠宝首饰加工制作人员
'qi'ta'zhu'tie'guan'ren'yuan 其他铸铁管人员
'qi'ta'zhuan'ye'ji'shu'ren'yuan 其他专业技术人员
'qi'ta'zhuang'jia'che'liang'zhuang'shi'ren'yuan 其他装甲车辆装试人员
'qi'ta'zhuang'shi'shi'cai'sheng'chan'ren'yuan 其他装饰石材生产人员
'qi'ta'zhuang'shi'zhuang'xiu'ren'yuan 其他装饰装修人员
'qi'ta'zuan'jing'ren'yuan 其他钻井人员
'qi'ti'jing'hua'gong 气体净化工
'qi'ti'shen'leng'fen'li'gong 气体深冷分离工
'qi'xiang'fu'wu'ren'yuan 气象服务人员
'qi'xiang'guan'ce'ren'yuan 气象观测人员
'qi'ye'dong'shi 企业董事
'qi'ye'jing'li 企业经理
'qi'ye'zhi'neng'bu'men'jing'li'huo'zhu'guan 企业职能部门经理或主管
'qi'zhong'gong 起重工
'qi'zhong'zhuang'xie'ji'xie'cao'zuo'gong 起重装卸机械操作工
'qi'zhu'gong 砌筑工
'qian'bi'zhi'zao'gong 铅笔制造工
'qian'shui'yuan 潜水员
'qian'suan'xu'dian'chi'zhi'zao'gong 铅酸蓄电池制造工
'qian'ting'fu'wu'yuan 前厅服务员
'qian'yin'dian'li'xian'lu'an'zhuang'wei'hu 牵引电力线路安装维护
'qiang'dan'zhuang'pei'gong 枪弹装配工
'qiang'guan'tang'xian'zhi'zuo 枪管膛线制作
'qiang'guan'xiao'zhi'gong 枪管校直工
'qiang'pao'zhi'zao'ren'yuan 枪炮制造人员
'qiang'zhi'zhuang'pei'gong 枪支装配工
'qiao'ke'li'zhi'zao'gong 巧克力制造工
'qiao'liang'gong 桥梁工
'qin'lei'tu'zai'jia'gong'gong 禽类屠宰加工工
'qiu'tuan'bei'shao'gong 球团焙烧工
'qu'dao'wei'hu'gong 渠道维护工
'qu'yi'yan'yuan 曲艺演员
'qu'yi'zuo'jia 曲艺作家
'quan'ke'yi'shi 全科医师
'qun'zhong'zi'zhi'zu'zhi'fu'ze'ren 群众自治组织负责人
'ran'liao'biao'zhun'gong 染料标准工
'ran'liao'jian'yan'gong 燃料检验工
'ran'liao'pin'hun'gong 染料拼混工
'ran'liao'ying'yong'shi'yan'gong 染料应用试验工
'ran'liao'you'sheng'chan'gong 燃料油生产工
'ran'liao'zhi'ban'yuan 燃料值班员
'ran'qi'chu'yun'gong 燃气储运工
'ran'se'shi 染色师
'ran'zheng'gong'cheng'ji'shu'ren'yuan 染整工程技术人员
're'dian'chi'zhi'zao'gong 热电池制造工
're'gong'ji'liang'gong 热工计量工
're'gong'yi'biao 热工仪表
're'li'wang'zhi'ban'yuan 热力网值班员
'ren'gong'he'cheng'jing'ti'gong 人工合成晶体工
'ren'ju'niu'zhi'gong 刃具扭制工
'ren'li'zi'yuan'kai'fa'yu'guan'li'gong'cheng'ji'shu'ren'yuan 人力资源开发与管理工程技术人员
'ren'min'fa'yuan'fu'ze'ren 人民法院负责人
'ren'min'jian'cha'yuan'fu'ze'ren 人民检察院负责人
'ren'min'jing'cha 人民警察
'ren'min'zheng'xie'ji'qi'gong'zuo'ji'gou'fu'ze'ren 人民政协及其工作机构负责人
'ren'zao'ban'shi'mian'gong 人造板饰面工
'ren'zao'ban'zhi'jiao'gong 人造板制胶工
'ren'zao'bao'shi'zhi'zao'gong 人造宝石制造工
'ren'zao'hua'zhi'zuo'gong 人造花制作工
'ri'yong'wu'jin'zhi'pin'zhi'zuo'gong 日用五金制品制作工
'rong'ji'zhi'zao'gong 溶剂制造工
'rong'liang'ji'liang'gong 容量计量工
'ru'pin'jia'gong'gong 乳品加工工
'ru'pin'yu'chu'li'gong 乳品预处理工
'sao'si'gong 缫丝工
'sen'lin'bao'hu'gong'cheng'ji'shu'ren'yuan 森林保护工程技术人员
'sen'lin'bing'chong'hai'fang'zhi'yuan 森林病虫害防治员
'sen'lin'cai'fa'he'yun'shu'gong'cheng'ji'shu'ren'yuan 森林采伐和运输工程技术人员
'sen'lin'pei'yu'gong'cheng'ji'shu'ren'yuan 森林培育工程技术人员
'sen'lin'zi'yuan'guan'li'yu'jian'ce'gong'cheng'ji'shu'ren'yuan 森林资源管理与监测工程技术人员
'shai'xuan'po'sui'gong 筛选破碎工
'shang'pin'chu'yun'yuan 商品储运员
'shang'pin'hu'yun'yuan 商品护运员
'shang'pin'jian'du'yuan 商品监督员
'shang'pin'yang'hu'yuan 商品养护员
'shao'cheng'gong 烧成工
'shao'er'he'xue'xiao'wei'sheng'yi'shi 少儿和学校卫生医师
'shao'jian'sheng'chan'gong 烧碱生产工
'shao'jie'cheng'pin'gong 烧结成品工
'shao'jie'gong 烧结工
'shao'jie'qiu'tuan'yuan'liao'gong 烧结球团原料工
'she'bei'gong'cheng'ji'shu'ren'yuan 设备工程技术人员
'she'hui'ti'yu'zhi'dao'yuan 社会体育指导员
'she'hui'xue'yan'jiu'ren'yuan 社会学研究人员
'she'qu'hu'shi 社区护士
'she'shi'gui'hua'yu'she'ji'gong'cheng'ji'shu'ren'yuan 设施规划与设计工程技术人员
'she'ying'ce'liang'gong 摄影测量工
'she'ying'ce'liang'yu'yao'gan'gong'cheng'ji'shu'ren'yuan 摄影测量与遥感工程技术人员
'she'ying'ji'zhe 摄影记者
'she'ying'shi 摄影师
'shen'ji'ren'yuan 审计人员
'sheng'chan'gong 生产工
'sheng'chan'zhi'zao'gong 生产制造工
'sheng'chan'zu'zhi'yu'guan'li'gong'cheng'ji'shu'ren'yuan 生产组织与管理工程技术人员
'sheng'hua'yao'pin'zhi'zao'gong 生化药品制造工
'sheng'huo'ran'liao'gong'ying'gong 生活燃料供应工
'sheng'wu'er'liao'pei'yang'gong 生物饵料培养工
'sheng'wu'ke'xue'yan'jiu'ren'yuan 生物科学研究人员
'sheng'wu'zhi'neng'she'bei'gong 生物质能设备工
'sheng'xue'ji'liang'gong 声学计量工
'shi'chang'guan'li'yuan 市场管理员
'shi'che'tai'ce'li'ji'liang'jian'ding'gong 试车台测力计量检定工
'shi'che'tai'ce'liang'gong 试车台测量工
'shi'che'tai'kong'zhi'gong 试车台控制工
'shi'cu'zhi'zuo'gong 食醋制作工
'shi'fa'ye'lian'gong 湿法冶炼工
'shi'fang'yuan'ye'zhi'zao'gong 湿纺原液制造工
'shi'gao'fu'diao'ban'gong 石膏浮雕板工
'shi'gong 石工
'shi'hua'ce'liang'yuan 市话测量员
'shi'hui'bei'shao'gong 石灰焙烧工
'shi'jue'hang'biao'gong 视觉航标工
'shi'mian'zhi'pin'gong 石棉制品工
'shi'nei'cheng'tao'she'shi'zhuang'shi'gong 室内成套设施装饰工
'shi'nei'zhuang'shi'she'ji'ren'yuan 室内装饰设计人员
'shi'pin'gong'cheng'ji'shu'ren'yuan 食品工程技术人员
'shi'pin'guan'tou'jia'gong'gong 食品罐头加工工
'shi'pin'jian'yan'gong 食品检验工
'shi'tang'zhi'zao'gong 食糖制造工
'shi'ti'fang'fu'gong 尸体防腐工
'shi'ti'huo'hua'gong 尸体火化工
'shi'ti'jie'yun'gong 尸体接运工
'shi'ti'zheng'rong'gong 尸体整容工
'shi'xi'zhi'dao'jiao'shi 实习指导教师
'shi'yan'dong'wu'si'yang'gong 实验动物饲养工
'shi'ying'bo'li'zhi'pin'jia'gong'gong 石英玻璃制品加工工
'shi'ying'jing'ti'sheng'zhang'she'bei'cao'zuo'gong 石英晶体生长设备操作工
'shi'ying'jing'ti'yuan'qi'jian'zhi'zao'gong 石英晶体元器件制造工
'shi'yong'gong'yi'she'ji'ren'yuan 实用工艺设计人员
'shi'yong'tiao'liao'zhi'zuo'gong 食用调料制作工
'shi'you'chan'pin'jing'zhi'gong 石油产品精制工
'shi'you'chu'yun'gong'cheng'ji'shu'ren'yuan 石油储运工程技术人员
'shi'you'kai'cai'gong'cheng'ji'shu'ren'yuan 石油开采工程技术人员
'shou'fa'yuan 收发员
'shou'gong'di'tan'zhi'zuo'gong 手工地毯制作工
'shou'gong'mu'gong 手工木工
'shou'gou'yuan 收购员
'shou'shu'shi'hu'shi 手术室护士
'shou'xiu'zhi'zuo'gong 手绣制作工
'shou'yao'ji'shu'ren'yuan 兽药技术人员
'shou'yi 兽医
'shou'yi'hua'yan'yuan 兽医化验员
'shou'yin'yuan 收银员
'shu'bian'dian'gong'cheng'ji'shu'ren'yuan 输变电工程技术人员
'shu'cai'jia'gong'gong 蔬菜加工工
'shu'cai'yuan'yi'gong 蔬菜园艺工
'shu'fa'jia 书法家
'shu'ji'yuan 书记员
'shu'rou'zhi'pin'jia'gong'gong 熟肉制品加工工
'shu'song'ji'cao'zuo'gong 输送机操作工
'shu'xue'yan'jiu'ren'yuan 数学研究人员
'shu'zhi'ji'fu'he'cai'liao'gong 树脂基复合材料工
'shuan'pi'zhi'pin'gong 栓皮制品工
'shuang'ji'huo'yao'zhi'zao'gong 双基火药制造工
'shui'chan'bu'lao'gong 水产捕捞工
'shui'chan'pin'yan'xun'kao'zhi'gong 水产品腌熏烤制工
'shui'chan'pin'yuan'liao'chu'li'gong 水产品原料处理工
